age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,response,predicted_probability,predicted_response
31,admin.,single,Secondary_Education,no,no,cellular,sep,mon,5,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.9404890483949504,1
34,technician,married,professional.course,yes,no,telephone,sep,mon,5,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,0.8644525502658957,1
48,services,married,Primary_Education,no,no,cellular,sep,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1,0.9263095369860493,1
32,admin.,married,Secondary_Education,no,no,cellular,sep,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,0.9321219732886004,1
30,student,single,professional.course,unknown,unknown,cellular,sep,mon,4,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.879,4963.6,0,0.942850303911672,1
32,admin.,single,Tertiary_Education,yes,no,cellular,sep,mon,4,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,0.9384429814266013,1
32,admin.,married,Secondary_Education,yes,no,cellular,sep,mon,2,contacted_first_time,less_than_3_times,failure,-1.1,94.199,-37.5,0.879,4963.6,0,0.9105570282050719,1
30,student,single,professional.course,yes,no,telephone,sep,mon,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,0.8863502328768035,1
30,student,single,professional.course,yes,no,cellular,sep,mon,4,contacted_after_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.879,4963.6,0,0.9385960362523501,1
30,student,single,professional.course,no,no,cellular,sep,mon,2,contacted_in_first_10_days,less_than_3_times,failure,-1.1,94.199,-37.5,0.879,4963.6,0,0.9368595017934941,1
32,admin.,married,Secondary_Education,yes,no,cellular,sep,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1,0.9322138048725354,1
48,unemployed,married,professional.course,yes,no,cellular,sep,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1,0.931305397078415,1
32,admin.,single,Tertiary_Education,yes,no,cellular,sep,mon,4,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,0.9384429814266013,1
32,admin.,single,Tertiary_Education,yes,no,telephone,sep,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,0,0.9168248539783043,1
30,student,single,professional.course,no,no,cellular,sep,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.199,-37.5,0.88,4963.6,0,0.9381437251197612,1
30,student,single,professional.course,no,no,telephone,sep,tue,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,0,0.9098474020744215,1
30,student,single,professional.course,yes,no,cellular,sep,tue,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.88,4963.6,1,0.9553513378010642,1
29,admin.,single,Tertiary_Education,no,no,cellular,sep,tue,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.88,4963.6,1,0.960397888172587,1
22,student,single,Secondary_Education,no,no,telephone,sep,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,0.9047968586046141,1
40,admin.,divorced,Secondary_Education,yes,yes,telephone,sep,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.8637222878001007,1
35,admin.,married,Tertiary_Education,no,yes,cellular,sep,wed,2,contacted_first_time,less_than_3_times,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.9306712625170525,1
35,admin.,married,Tertiary_Education,yes,no,cellular,sep,wed,2,contacted_after_10_days,less_than_3_times,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.9376018196745147,1
30,student,single,Secondary_Education,yes,no,cellular,sep,wed,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,0.9426439100036146,1
42,management,married,Tertiary_Education,yes,no,cellular,sep,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.886,4963.6,1,0.9524696702172469,1
34,admin.,married,Tertiary_Education,no,yes,cellular,sep,wed,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,1,0.9434403603980791,1
42,admin.,divorced,Tertiary_Education,yes,no,cellular,sep,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.93309955179138,1
42,admin.,divorced,Tertiary_Education,no,no,cellular,sep,wed,1,contacted_after_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.886,4963.6,1,0.95364654345051,1
41,admin.,married,unknown,no,no,cellular,sep,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.199,-37.5,0.886,4963.6,1,0.9543959498030644,1
50,management,married,Tertiary_Education,yes,no,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,0,0.9176325191868794,1
30,technician,unknown,Tertiary_Education,no,no,cellular,oct,fri,2,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.942,4963.6,0,0.9299140073884138,1
59,unemployed,married,Primary_Education,yes,yes,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,0,0.9099418724254875,1
32,admin.,single,Tertiary_Education,no,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.942,4963.6,0,0.915816515375537,1
32,admin.,single,Tertiary_Education,yes,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.942,4963.6,0,0.9126760606924557,1
41,retired,single,Primary_Education,yes,no,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,0,0.9222032980493687,1
27,student,single,Tertiary_Education,yes,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.942,4963.6,0,0.910952431372733,1
30,self-employed,single,Primary_Education,no,yes,telephone,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.953,4963.6,0,0.8560273838563196,1
58,admin.,married,Tertiary_Education,yes,no,telephone,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.953,4963.6,0,0.8672502875737771,1
40,technician,married,professional.course,yes,no,telephone,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.956,4963.6,0,0.8739330534146892,1
32,technician,married,professional.course,no,no,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.959,4963.6,1,0.9386829780191952,1
32,technician,married,professional.course,no,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.9283699796287975,1
26,technician,single,Tertiary_Education,no,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.9384675695114354,1
26,blue-collar,single,Primary_Education,no,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.9245160772767683,1
35,technician,married,professional.course,yes,yes,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,0.959,4963.6,1,0.9187815520813171,1
26,admin.,single,Tertiary_Education,yes,yes,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,0,0.9364669099112263,1
32,technician,married,professional.course,yes,no,cellular,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.9227521744350693,1
32,admin.,married,Secondary_Education,yes,no,telephone,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,0,0.8670607117004381,1
41,technician,married,professional.course,no,no,cellular,oct,wed,2,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.959,4963.6,1,0.9317938369768316,1
57,admin.,married,Tertiary_Education,unknown,unknown,cellular,oct,wed,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.959,4963.6,1,0.940825849665104,1
26,admin.,single,Tertiary_Education,no,no,telephone,oct,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.959,4963.6,0,0.8676628827366316,1
22,self-employed,single,professional.course,yes,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.9310317399596878,1
32,technician,married,professional.course,no,no,cellular,oct,wed,2,contacted_after_10_days,more_than_3_times,failure,-1.1,94.601,-49.5,0.959,4963.6,0,0.9199335418729154,1
70,retired,married,Primary_Education,yes,no,cellular,oct,wed,3,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.959,4963.6,0,0.8973947158318777,1
28,admin.,single,Secondary_Education,no,no,cellular,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.9305864794242181,1
64,unemployed,divorced,Primary_Education,yes,no,cellular,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,0,0.919013261524612,1
36,admin.,single,Tertiary_Education,no,no,cellular,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.965,4963.6,0,0.9388415410426161,1
65,retired,married,Primary_Education,yes,no,telephone,oct,thu,4,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.965,4963.6,0,0.8533715020874556,1
51,admin.,married,Tertiary_Education,yes,yes,cellular,oct,thu,3,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.965,4963.6,1,0.9364880481830802,1
28,admin.,single,Tertiary_Education,no,no,cellular,oct,thu,1,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.965,4963.6,0,0.9457224747292768,1
70,retired,married,Primary_Education,no,no,cellular,oct,thu,1,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,0.965,4963.6,0,0.9178166724273265,1
31,admin.,single,Tertiary_Education,yes,no,telephone,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,0,0.8781126802164706,1
62,blue-collar,married,unknown,no,no,cellular,oct,fri,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,0,0.9076772202263266,1
61,retired,married,Primary_Education,no,no,telephone,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,1,0.8573570520470147,1
33,blue-collar,single,Primary_Education,yes,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.8891580557076328,1
29,technician,married,professional.course,yes,no,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.972,4963.6,1,0.9281867944339314,1
47,admin.,married,Secondary_Education,yes,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,1,0.8929641452933337,1
27,student,single,unknown,yes,no,cellular,oct,fri,1,contacted_after_10_days,more_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.9197783692608379,1
39,housemaid,married,Primary_Education,no,no,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,0,0.914441364830236,1
60,retired,married,Primary_Education,unknown,unknown,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.9100083991573338,1
27,student,single,unknown,yes,no,cellular,oct,fri,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.901814441948357,1
32,services,single,Tertiary_Education,yes,no,cellular,oct,fri,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.9007311795809748,1
49,technician,divorced,professional.course,yes,no,cellular,oct,fri,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.972,4963.6,1,0.9260303076107425,1
39,housemaid,married,Primary_Education,yes,no,cellular,oct,fri,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.8837367462374953,1
66,retired,married,Primary_Education,yes,no,telephone,oct,fri,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,1,0.8108212789175044,1
56,unemployed,divorced,Primary_Education,no,yes,cellular,oct,fri,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.972,4963.6,1,0.9219844861059016,1
24,admin.,single,Secondary_Education,yes,no,cellular,oct,fri,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.8972201149566543,1
31,technician,single,professional.course,yes,no,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,1,0.9206538261929256,1
55,admin.,married,Secondary_Education,no,no,telephone,oct,mon,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.977,4963.6,0,0.8707027036327083,1
59,services,married,Tertiary_Education,yes,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.9171099623336972,1
33,services,married,professional.course,no,no,cellular,oct,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.8912752507859296,1
48,technician,married,professional.course,yes,yes,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.977,4963.6,1,0.925356144747577,1
30,technician,single,unknown,yes,yes,cellular,oct,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.8991299351024553,1
27,admin.,single,Tertiary_Education,no,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,1,0.9321352020000103,1
29,admin.,single,Tertiary_Education,no,no,cellular,oct,mon,2,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.9197509256899512,1
33,services,single,Tertiary_Education,no,no,cellular,oct,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.9232615351655417,1
33,services,single,Tertiary_Education,yes,no,cellular,oct,mon,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.977,4963.6,1,0.9317541777322776,1
65,retired,married,Primary_Education,yes,yes,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.977,4963.6,1,0.9238125670382055,1
24,blue-collar,single,Primary_Education,no,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.977,4963.6,0,0.9259101281142648,1
70,retired,married,Tertiary_Education,no,no,telephone,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.8712351047271802,1
25,services,single,Secondary_Education,no,no,cellular,oct,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.8944477350019104,1
25,services,single,Secondary_Education,no,no,cellular,oct,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.8944477350019104,1
26,technician,single,professional.course,no,no,telephone,oct,mon,1,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.977,4963.6,0,0.8783446382492958,1
22,unemployed,single,Tertiary_Education,no,yes,telephone,oct,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.866889742832556,1
59,services,married,Tertiary_Education,yes,no,cellular,oct,mon,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.977,4963.6,1,0.8911909461771107,1
70,retired,married,professional.course,yes,no,cellular,oct,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.9159453009108769,1
61,admin.,married,Secondary_Education,yes,no,cellular,oct,mon,4,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.9042892656454988,1
20,student,single,unknown,no,no,cellular,oct,mon,3,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.899771441036063,1
28,blue-collar,single,Primary_Education,yes,no,telephone,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.8450140440045003,1
31,technician,single,professional.course,yes,no,telephone,oct,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0.8539911023004139,1
31,blue-collar,single,Primary_Education,no,no,telephone,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,0.8713686991716955,1
31,technician,married,Tertiary_Education,yes,yes,cellular,oct,tue,4,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.982,4963.6,1,0.9325304564526463,1
21,student,single,Secondary_Education,no,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,1,0.9336957069118613,1
20,student,single,unknown,yes,yes,cellular,oct,tue,1,contacted_in_first_10_days,more_than_3_times,success,-1.1,94.601,-49.5,0.982,4963.6,1,0.9461555709460725,1
22,student,single,Tertiary_Education,yes,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,0.9389979330313981,1
27,admin.,single,Tertiary_Education,yes,yes,cellular,oct,tue,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.982,4963.6,0,0.9472368561063328,1
27,blue-collar,single,Secondary_Education,no,no,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.982,4963.6,1,0.9071719102556393,1
70,retired,married,professional.course,no,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,1,0.933733430128989,1
27,admin.,single,Tertiary_Education,no,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,0.9424268956620726,1
20,student,single,unknown,no,no,telephone,oct,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0.861537390698272,1
31,technician,married,Tertiary_Education,no,no,cellular,oct,tue,2,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0.9224690843986814,1
27,blue-collar,single,Secondary_Education,yes,no,cellular,oct,tue,3,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.982,4963.6,1,0.8962741810523663,1
51,housemaid,married,Primary_Education,no,no,cellular,oct,tue,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0.9031289306082296,1
27,student,single,Secondary_Education,no,no,telephone,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,0.8831953431961563,1
49,admin.,married,Secondary_Education,no,no,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.985,4963.6,1,0.9376649198414558,1
66,retired,married,Primary_Education,unknown,unknown,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.985,4963.6,1,0.9352017299924215,1
65,retired,married,Primary_Education,yes,yes,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.985,4963.6,1,0.9331197012381167,1
35,admin.,married,Tertiary_Education,no,no,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.985,4963.6,1,0.9443793867737051,1
52,technician,married,Tertiary_Education,yes,no,telephone,oct,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.985,4963.6,0,0.8468521016491237,1
54,admin.,married,Secondary_Education,no,no,cellular,oct,wed,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.985,4963.6,1,0.9353546734525647,1
60,retired,married,Primary_Education,yes,no,cellular,oct,wed,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.985,4963.6,0,0.9002343768562631,1
63,admin.,married,Tertiary_Education,yes,yes,cellular,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.928778594666887,1
33,management,single,Tertiary_Education,no,no,cellular,oct,thu,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.9321051293816188,1
54,self-employed,married,Tertiary_Education,no,no,cellular,oct,thu,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.9270992964098176,1
70,retired,divorced,Primary_Education,yes,no,cellular,oct,thu,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.987,4963.6,0,0.9329732592853789,1
70,retired,married,professional.course,no,no,cellular,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.987,4963.6,1,0.9416023483849145,1
50,admin.,married,Secondary_Education,yes,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1,0.9247187024959549,1
48,technician,married,professional.course,yes,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.9261360490902131,1
48,technician,married,professional.course,no,no,cellular,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.987,4963.6,1,0.9390812732233945,1
61,blue-collar,married,professional.course,yes,no,cellular,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1,0.9172973788022576,1
54,self-employed,married,Tertiary_Education,yes,no,cellular,oct,thu,6,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.987,4963.6,0,0.9272278515674209,1
37,admin.,single,Secondary_Education,no,no,telephone,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.987,4963.6,1,0.8986156508662398,1
63,admin.,married,Tertiary_Education,yes,no,cellular,oct,thu,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.987,4963.6,0,0.9409603152783278,1
37,admin.,single,Secondary_Education,no,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.933421228472684,1
37,admin.,single,Secondary_Education,no,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1,0.933421228472684,1
54,self-employed,married,Tertiary_Education,no,no,cellular,oct,thu,3,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.987,4963.6,0,0.9075203426610114,1
41,admin.,single,Secondary_Education,no,no,cellular,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.9309311496777642,1
54,self-employed,married,Tertiary_Education,yes,no,cellular,oct,thu,4,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.987,4963.6,0,0.9004426970121484,1
51,admin.,married,Secondary_Education,no,yes,cellular,oct,thu,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.987,4963.6,0,0.9014989352696527,1
70,retired,divorced,Primary_Education,yes,no,cellular,oct,thu,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,0.987,4963.6,0,0.9045693154834332,1
70,retired,married,Tertiary_Education,yes,no,cellular,oct,fri,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.993,4963.6,0,0.9331156414461523,1
34,student,single,professional.course,yes,no,telephone,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.993,4963.6,0,0.8683638844054942,1
65,retired,married,Primary_Education,no,no,cellular,oct,fri,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.993,4963.6,1,0.9270100171144594,1
70,retired,divorced,Primary_Education,yes,no,cellular,oct,fri,4,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,0.993,4963.6,0,0.9049680055985959,1
24,admin.,single,Tertiary_Education,yes,no,cellular,oct,fri,3,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,0.993,4963.6,1,0.9355627441600893,1
68,retired,divorced,Secondary_Education,yes,no,cellular,oct,mon,4,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.0,4963.6,0,0.8784786293222622,1
26,student,single,Secondary_Education,yes,no,telephone,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0,0.858465774690495,1
68,retired,divorced,Secondary_Education,yes,yes,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.0,4963.6,1,0.9237391889619696,1
47,admin.,single,Tertiary_Education,yes,no,cellular,oct,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.0,4963.6,0,0.9110789042846794,1
44,technician,married,Secondary_Education,yes,yes,cellular,oct,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.0,4963.6,1,0.8832468423360633,1
56,technician,divorced,professional.course,no,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.0,4963.6,1,0.9302441483975006,1
42,technician,married,professional.course,yes,yes,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.0,4963.6,1,0.9248302069520391,1
44,admin.,married,Tertiary_Education,yes,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1,0.9231167365076055,1
56,technician,divorced,professional.course,yes,yes,cellular,oct,mon,5,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0,0.8987778033446743,1
29,admin.,single,Tertiary_Education,yes,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1,0.929337540323873,1
68,retired,divorced,Secondary_Education,yes,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1,0.913873596640605,1
70,retired,divorced,Primary_Education,yes,no,cellular,oct,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0,0.9104088005160164,1
70,retired,divorced,Primary_Education,yes,no,cellular,oct,mon,3,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.0,4963.6,0,0.9200942024027743,1
44,services,married,Secondary_Education,no,no,cellular,oct,mon,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0,0.9020169518662604,1
47,admin.,single,Tertiary_Education,no,no,cellular,oct,mon,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1,0.927111951560661,1
